text,price
"Double Zag friendship bracelet Women/Jewelry/Bracelets Customized & Personalized double zig-zag. When purchased(or bundled with purchase) tell me what colors you want! When bundled price will be discounted!! These are handmade and take hours to make so price is firm unless bundled! If you want to bundle check my other listings and save$$$ 1 for [rm] 2 for [rm] 3 for [rm] Some of the less/more, valuable/ time consuming bracelets will cost more/less. these bundle prices are an estimate but it really depends on how much the bracelets is worth by itself. Still, if you bundle you will still receive the same discount but some bracelets are just more expensive than others. Just message me which ones you would like and i'll create a new listing for you. (and it will have a bundle discount) fits any wrist under 8.5 inches. (slighty above average size) IMPORTANT: See other bracelets selection on my page. I have over 15! Feel free to ask for customs colors and designs but they will take 1-2 days to make. Feel free to ask any questions.",7
"Atlanta falcons bracelet football NFL Women/Jewelry/Bracelets NA Brand new free shipping PRICE IF FIRM , VERY FIRM . DONT ASK FOR LOWER *** This bracelet can be adjust from 7 inches to 9 inches CHECK MY STORE FOR MORE TEAMS ( NFL , NBA , MLB , College Football , Hockey ) But more save more ( you can mix your favorite teams 1 for [rm] 2 for [rm] 3 for [rm] 4 for [rm] FREE SHIPPING WITHIN 24hrs , shipping takes 3-5 days with tracking # .",10
6 pcs rings Women/Jewelry/Rings NA Size 7.5 & 7 New Checkout my other items for sale Bundle & pay only one shipping,10
"Air Jordan 13s Men/Shoes/Athletic Air Jordan Condition is 9/10 OG box and everything included 100% authentic Double boxed, and ships fast Thanks for looking",162
Ring turquoise stone size 8.5 Women/Jewelry/Rings NA Handmade natural semi precious gemstones. Brand new never worn. Sterling silver 925. #jewelry #stones #angelicattitudes #energy #sterling #gems #gemstones #crystals #healing #druzy #rockhound #lapidary #metalsmith #silversmith,25
"Vs pink ultimate legging Women/Athletic Apparel/Pants, Tights, Leggings PINK Bnwt Price firm Retail [rm] Sz xs",48
American Girl Jess Meet Skirt And Top Kids/Toys/Dolls & Accessories American Girl ® Jess' meet skirt and top,18
"Racerback dress with pockets Women/Dresses/Knee-Length NA Back zipper, worn only once",14
Free ship flower stud earrings! Handmade/Jewelry/Jewelry NA Handmade earring w/hypoallergenic post and large backings!CUTE &trending this fall/winter. Great  statement piece earrings for any outfit!  Come check out my page for more great deals!,4
Lululemon Speed Shorts Camo sz 4 NWT Women/Shoes/Athletic Lululemon NWT,104
"Kate Spade Leather Messenger Bag Women/Women's Handbags/Messenger & Crossbody Kate Spade ""Kate Spade genuine leather bag. Adjustable Messenger strap can be removed. Measures approx. 14"""" by 10"""" and 5"""" depth. Soft leather. Multi compartment interior. Mostly clean interior with minor wear. Feet on bottom. Medium grey color.""",81
Faux Pearl Black Cord Ankle Bracelet Women/Jewelry/Bracelets NA New and handmade. Faux pearl and black cord ankle bracelet. Measures 9 inches. Includes extender. Lobster clasp closure. All handmade jewelry buy one get one for [rm]. Bundle and save! Contact me for bundle deals.,5
Extra Wii remotes Electronics/Video Games & Consoles/Accessories Nintendo No description yet,16
"VS PINK BLACK ORCHID STRAPPY LEGGINGS LG Women/Athletic Apparel/Pants, Tights, Leggings PINK **SIZE LARGE**SOLD OUT SIZE STYLE AND COLOR! LAST PAIR! [rm] value COTTON STRAPPY LEGGINGS BRAND NEW IN ONLINE PACKAGING WIDE FLATTERING WAIST BAND IN GREAT COLORS CHARCOAL GREY BLACK ORCHID REFER TO VS SIZING TO ENSURE YOUR PERFECT FIT. I WEAR A MED-LARGE IN PINK BOTTOMS AND THESE FIT PERFECTLY THEY ARE TRUE LEGGINGS STRETCHY BUT FORM FITTING NO FREE SHIP**PLEASE DO NOT ASK FOR OR RUDELY DEMAND IT THANKS PRICES **FIRM**I OFFER LOWEST PRICES UP FRONT. PLEASE NO LOWER OFFERS, I can't take less thank you in advance! LOWER LOWEST CHEAPER CHEAPEST HATEFUL COMMENTS TROLLING FREE SHIP DEMANDS LOWBALLING = BLOCKED AND REPORTED PLEASE BE KIND THANK YOU NO RATINGS=CANCELLED TRANSACTION THANKS FOR LOOKING!",45
Lot of 2 Guitar Hero PS2 Games Electronics/Video Games & Consoles/Games Sony Guitar Hero III : Legends of Rock Guitar Hero : Aerosmith Games are in good condition.,6
T-mobile T-shirt Men/Tops/T-shirts NA No description yet,9
PlayStation Plus 3 Month Subscription Electronics/Video Games & Consoles/Games Sony Up for grabs Playstaion Plus 3 Month Subscription. This item will be shipped via USPS with a tracking number.,24
"super skinny foxy ymi Women/Jeans/Slim, Skinny NA worn a couple times but too short for me. size 0",9
Wife and Hubby Rae Dunn mugs Home/Kitchen & Dining/Coffee & Tea Accessories Rae Dunn ******NEW RAE DUNN WIFEY AND HUBBY MUGS Please note that most Rae Dunn products have minor imperfections. All items are wrapped securely and shipped quickly. Not responsible for damages that occur after item has been shipped. If damage occurs please file a claim with USPS. All sales final. Thank you for your business and Happy RaeDunning!,24
"Cute Vintage Cat Band Trio Figurines! Home/Home Décor/Home Décor Accents NA Three vintage figurines of a cute cat band! Would make an adorable gift for one of your friends who either loves cats, kitsch or just cute and unusual things. All are in great condition!",15
"Nike men's air Jordan sweatshirt large Men/Sweats & Hoodies/Sweatshirt, Pullover Nike New with tag Authentic 76% cotton 24% polyester",34
Calvin Klein bikini Women/Underwear/Panties Calvin Klein Bikini color color pink and gray elastane Size S new with tag Retail price 12.00,6
"Ipad Air protection Electronics/Cell Phones & Accessories/Cases, Covers & Skins NA Black series defender, rugged protection otter box. Original price [rm]",32
"Hold for ninawalton Other/Other/Other NA Busy balls, baby food rack, and pink lego",15
Girls Nike tracksuit Nwt Kids/Girls 2T-5T/Other Nike Size3T,21
Dr Harleen funko pop walmart Vintage & Collectibles/Toy/Action Figure Funko Great shape. Suicide squad Harley quinn,33
V TECH CORDLESS PHONE Electronics/Other/Other NA Used for my landline and faxing...,7
"Baby Bundle Kids/Gear/Other Carter's Lansinoh Breast Feeding Kit. Was unable to Breast feed so I no longer need these. -2 contact nipple shields with carrying case -4 Soothie Gel Pads, soothes sore nipples. -1 3 in 1 Breast therapy. Heating or cooling gel pad with cover. -HPA Lanolin gel for nipples (1.4 oz) -32 ultra soft nursing pads. ALL BRAND NEW. the nursing pads have been opened but only 2 have been used. Super cute mint car seat cover. Brand new, never been used. The best kind of onesie's! Don't have to pull over newborns head. Button up the front, with the hand covers Bought them and washed them in baby detergent, then found out that they are too small. Comes from smoke free, pre loved home.",36
"Nike Air Force 1's Men/Shoes/Athletic Nike These are Air Force 1's size fourteen in pristine comdition. No creases, no rips, tears etc. overall great shoes in great condition!",48
"Personalized Monogram for Kelsey! Handmade/Paper Goods/Sticker NA ""This will be 2.5"""", purple, and in the vine font. Thanks so much! If you would like your very own personalized monogram, please refer back to my general post to request your own! :-)""",3
Rue 21 Black Long Sleeved Tigers Eye Women/Tops & Blouses/T-Shirts Rue21 Cute shirt. Long sleeve tigers eye size large. Tags: Ross rue21 Charlotte Russe animals tigers forever 21 fits more like a medium,7
"Bugaboo TRANSPORT CASE BAG Frog Cameleon Kids/Strollers/Accessories Bugaboo This is a used bugaboo transport case for the Cameleon stroller, frog stroller and bee (all generations) including plus. It will NOT fit the donkey, or buffalo. This is the original model transport bag, so no wheels. It just has to carry handles (no shoulder strap but you can add one). I also have the little bag to put your accessories in or wheels in. This case is in good shape. It was only used on 3 trips. A few marks from use but nothing major. I highly recommend this bag to protect your bugaboo!",59
Camo baby hoodie 3-6 months Kids/Boys 0-24 Mos/One-Pieces NA New with out tags. From Walmart.,5
Vera Bradley cross body bag Women/Women's Handbags/Messenger & Crossbody Vera Bradley Like new Vera Bradley cross body bag! Used once!,26
"Polo Ralph Lauren, Toddler Shoes Size 10 Kids/Boys 2T-5T/Shoes Ralph Lauren ""This is a pair of new Polo Ralph Lauren """"Khaki Ethan Low EZ"""" Boys Toddler shoes in size 10.  The shoes are khaki (or beige) with brown trim.""",26
"GOLD CHANEL WALLET Women/Women's Accessories/Wallets Chanel Gold, Will get a brand new one in packaging! ON SALE!!!",76
Striped LuluLemon Sweatshirt Women/Athletic Apparel/Shirts & Tops Lululemon Fits a size medium best. In good condition minus one small coffee stain which is pictured,46
"Ava & Viv 16w distressed skinny jeans Women/Jeans/Slim, Skinny NA Excellent condition, only worn a few times over a month or so. The last image is just a stock photo showing the body fit. They have good stretch to fit hourglass, apple, and pear body shapes.",20
Aldo heels Women/Shoes/Pumps ALDO Black 4 inch heels,13
HALO- the master chief collection Electronics/Video Games & Consoles/Games Xbox Halo master chief collection game for Xbox one Great game no flaws in perfect working order. Great condition Ready to play,20
Victoria sport backpack black Women/Women's Handbags/Backpack Style Victoria's Secret New in packaging. Has two water bottle holders on both sides. Outer zipper pocket and inner pocket insider the bigger compartment.,29
Ulta Fabulous Face Foundation Primer Beauty/Makeup/Face Ulta Used the smallest amount only three times. It's fresh and was purchased within the past couple months. It just didn't work out for me. :(,8
"Lululemon For Love Onesie Jumpsuit Women/Athletic Apparel/Pants, Tights, Leggings lululemon athletica Size 4. No tag. Only worn only. Perfect condition.",84
Lia Sophia necklace Women/Jewelry/Necklaces NA Longer gold necklace with ornamental ball with clear stones.Open to offers. Bundle two or more items and save.,5
"Pandora Blue butterfly kisses Murano Handmade/Accessories/Charm NA Pandora Blue butterfly kisses Murano Charm Item No. 791622 Butterfly silver charm with light blue Murano glass SPECIFICATIONS Metal: Sterling silver Color: Blue Stone: No rstone ———————————————————————— New never used. !***Check out my other items to bundle and save***! Ships out within 24 hours. Authentic Pandora Sterling Silver charm. Buy with confidence, returns accepted for any dissatisfaction. ———————————————————————— Keywords: valentine valentines Charms Charm Pandora-box gift present xmas holiday girls female bracelet necklace jewelry jewels shiny 3",29
"Lululemon Crops NWT Women/Athletic Apparel/Pants, Tights, Leggings Lululemon Brand new with tags Lululemon crops Black/grey tone Size 12",40
"64 GB SD CARD Electronics/Computers & Tablets/Drives, Storage & Media NA 64 gb memory sd card",15
Play by Sephora Women/Women's Handbags/Cosmetic Bags NA New Moisturizing sorbet Gel gloss ultra brillant Glam glow Too faced mascara.,16
"Rayban Sunglasses Vintage Women/Women's Accessories/Sunglasses Ray-Ban Vintage Rayban sunglasses, originally bought for 75 dollars about five or six years ago. - Includes Raybans -Free priority two day shipping - Free gift",25
"2b Bebe soft pale pink Women/Dresses/Above Knee, Mini Bebe Long sleeved dress",20
Super Grover plush Kids/Toys/Stuffed Animals & Plush Sesame Street Animated talking Grover speaks various phrases and encourages child interactions. Used but in good shape. Normal wear and from a non smoking home. Sits 15 inches high and works great no damage.,13
"Nintendo DS Lite (Grey) Electronics/Video Games & Consoles/Consoles Nintendo Charger and Stylus Included! DS Lite doesn't just play DS games – it also features an additional port for Game Boy Advance Game Paks Get up to 19 hours continuous gameplay on one charge With Nintendo Wi-Fi Connection, you can connect wirelessly, chat with friends while you play and compete with Nintendo DS owners across the globe. Twin ultra bright LCD screens that combine crisp, punchy colors, along with touch-screen technology on the lower screen Powerful dual processors bring 3D graphics to life with lightning-fast rendering Product Details Release date: October 1, 2007 Product Dimensions: 7.8 x 5 x 2 inches Shipping Weight: 12.6 ounces Rated: Everyone ASIN: B000VXJEW6 Manufacturer reference: USGSRMKB",46
Ed Hardy Perfume Beauty/Fragrance/Women NA Ed Hardy Love Kills Slowly Perfume and Lotion,20
Lularoe Dipped Irma Women/Tops & Blouses/Tunic LuLaRoe Like new! Only worn and washed once. I just wasn't a fan of the dipped style. Feathered blue and heat here's red color. No pilling or any other signs of wear. Size small!,27
Gold cuff bracelet Women/Jewelry/Bracelets NA 1 Gold tone Open cuff bracelet,6
Brand New Golden Snitch Fidget Spinner Vintage & Collectibles/Collectibles/Souvenir NA Brand New in Box Harry Potter Golden Snitch Fidget Spinners for Harry Potter Fans Brass Body and Metal wings Can be disassembled and reassembled Comes in metal tin Any questions feel free to ask.,8
Htc desire 510 Electronics/Cell Phones & Accessories/Cell Phones & Smartphones HTC Great condition phone unlock can be used to any carrier I think and come with charger 4gb,31
75 Pokemon cards lot Vintage & Collectibles/Trading Cards/Animation NA 55 Pokemon cards (no doubles)( mix of old and new cards) 5 trainer 5 energy 3 regular rares 7 reverse Plus 1 holo 76 total,10
"Black Highwaisted Bikini Women/Swimwear/Two-Piece NA MATERIAL: 80% polyester, 20% spandex. The two piece fringe bikini plus size come with halter top and under-wire which provide great support. Package includes: 1 x Bikini set(top & bottom)",18
